GTVID,Latitude,Longitude,nearest_interstate,distance_to_interstate_mi
CBG063,40.6444734,-83.6076507,I- 75,21.82564734585071
SAG211,29.4368865,-98.6851567,I- 410,2.235023643246708
SLG174,38.690909,-90.381732,I- 170,1.4409597726199563
NOG130,30.2497269,-89.7647249,I- 10,0.10900161211137792
SRG059,33.4522283,-94.1301472,I- 30,0.11712640933752036
SGG011,37.4596947,-93.3533878,I- 44,14.594032268994289
POW171,45.4969318,-122.5457324,I- 205,0.9476506433815736
MBW018,47.7046976,-104.1659344,I- 94,45.33549822389206
MYW020,34.0496993,-78.89390139999999,I- 74,38.02292032731907
CUG052,32.5009246,-85.0588616,I- 185,6.0546488280374655
WOG084,31.1129306,-97.9103924,I- 14,3.9651261088530703
CMW078,33.9999915,-81.77154,I- 20,22.068012462669913
DFG214,33.0352231,-96.698589,I- 635,8.417652741694583
JAG131,32.8642799,-90.3941506,I- 55,19.784559335493345
YPG026,46.2855244,-119.2784598,I- 182,1.825338498149528
ORG479,29.091029,-82.1696211,I- 75,0.9229778752114822
DFG222,32.6101532,-96.9258371,I- 20,3.9410081128794685
LAG419,34.1138151,-117.907187,I- 210,0.4641003647298963
DCG496,38.33735009999999,-76.4661821,I- 495,40.59539455915855
DCG496,38.33735009999999,-76.4661821,I- 95,40.59539455915855
DCG497,38.8797693,-77.3955556,I- 66,1.7896259238056933
MMG150,35.3641393,-90.2805107,I- 55,0.037118914179009324
WFG019,34.0798549,-98.5824682,I- 44,1.4127180113261149
RAG404,35.4430149,-79.1391324,I- 295,24.251056931674754
LXG093,37.8398594,-83.859192,I- 64,17.240533834686758
LCG024,30.15441089999999,-93.2332402,I- 210,2.9303635363856912
HOG742,30.1826453,-95.6258201,I- 45,10.251849382275221
SAG212,29.47144849999999,-98.491423,I- 10,1.4691304364921425
MYG128,34.2268428,-79.7976326,I- 95,0.19933683287715
GVW173,34.5942568,-83.0458287,I- 85,7.116826202140254
ATW515,33.8587113,-84.1415143,I- 85,5.1626724480334785
OKE019,35.0388689,-97.937282,I- 44,0.9600884312824038
BFW079,42.9154626,-78.8543253,I- 190,2.318075502654757
GVE027,35.5341598,-82.8227418,I- 40,0.7832678306179638
CHW636,42.370051,-87.8657267,I- 94,3.3798040085247436
AUW065,30.4978187,-97.6809368,I- 35,0.031979377340980775
NPG079,36.2838985,-76.9821764,I- 95,37.00367785793917
PKG003,39.3136389,-81.4750035,I- 77,0.1399463231766632
THG015,38.6756383,-86.9126297,I- 69,10.207990985687227
SIW026,42.6342452,-95.2400864,I- 29,57.955932504654314
JBG010,36.248149,-90.957949,I- 555,43.55685231117832
DFW137,32.3932348,-96.8467599,I- 35 E,1.3110279532183435
GVG068,35.6094406,-82.31907629999999,I- 40,0.13831149150860259
LSG095,38.4666155,-85.94752969999999,I- 65,9.49914203811318
GRG124,42.7777479,-85.13292489999999,I- 96,7.042854381884226
TRG009,36.6332444,-82.1222489,I- 81,0.19663357960410438
AUG148,30.3277811,-97.9633843,I- 35,14.29408990581781
RPW057,37.6144085,-77.4912413,I- 64,0.9411299323241102
PLW032,40.1281696,-75.4353831,I- 76,2.842999107544473
WSE013,40.4185686,-80.6576547,I- 376,20.391510855663476
MFW011,42.3895747,-122.8850217,I- 5,1.2256470647399833
POW172,45.29501200000001,-122.3379697,I- 205,13.207666532189258
CAW127,35.7068125,-81.2195141,I- 40,0.6808361616481164
ATW516,33.347974,-83.393063,I- 20,14.035850368801999
BMW010,45.6631892,-110.5594415,I- 90,1.1231641300450865
FWW065,41.0502942,-85.1369689,I- 69,4.967151328504653
ATG722,33.9317915,-84.222569,I- 85,1.4791172222257705
ATG723,33.923154,-84.2802379,I- 285,0.7109956803796548
ATG724,33.4524884,-84.31136950000001,I- 75,5.726069839422935
ATG725,33.8462812,-84.58512019999999,I- 20,4.88917386783349
SLG175,38.7409013,-90.4441167,I- 270,0.1384238135819954
HOG743,29.8102779,-95.3178067,I- 610,0.05459122724176631
RAG405,35.0579072,-78.8799951,I- 95 Bus,1.8308758892419819
BEG071,30.39732849999999,-94.2247394,I- 10,21.509651387858643
SFG163,38.0044858,-122.3014538,I- 80,0.7518236061413215
ATG726,33.8341146,-84.0088516,I- 20,10.338844332473863
SAG213,29.62160879999999,-99.5271898,I- 10,39.04264556600116
MNG347,44.9990965,-93.2558437,I- 35 W,0.8532454319368524
HOG744,29.1567762,-96.3333251,I- 69,38.774940409024204
HOG745,29.9582578,-95.5849525,I- 45,9.852444718280921
TPG440,28.4501345,-82.53885389999999,I- 75,13.925881502602367
SFG162,37.7285841,-122.1388349,I- 580,0.02732068142217754
ING136,39.7886554,-86.063998,I- 70,1.117982865888985
FVW059,47.8900038,-97.0836874,I- 29,0.20619549075765123
DCW140,39.6964619,-78.1612067,I- 70,0.3837156804450335
HFW056,41.6858649,-72.7092057,I- 91,2.5578495108948687
KCW133,39.1024809,-94.4377061,I- 435,2.583290590394237
MWW173,42.7184304,-87.83140739999999,I- 41,6.1918376288920784
MWW173,42.7184304,-87.83140739999999,I- 94,6.1918376288920784
HTE002,31.2766834,-89.29011849999999,I- 59,2.9677905029689167
HDE014,34.2769718,-86.20858319999999,I- 59,15.39064880427844
INW285,39.8294126,-84.8801223,I- 70,2.758556082755611
ATG727,34.5938314,-84.9464538,I- 75,0.4563877413388434
SHG026,42.5856374,-72.6259417,I- 91,0.21283592821616015
BOG331,42.2716556,-71.61136189999999,I- 90,1.898158247356691
FVW060,48.7609311,-98.3656694,I- 29,52.38330910255209
AGW053,33.2445819,-81.3742043,I- 20,33.59986662255463
PDW053,36.435265,-89.163349,I- 55,24.713282595494583
NOE043,30.8347798,-89.54279749999999,I- 59,2.3644138039291422
NYW480,40.7045548,-73.6415023,I- 495,5.083969455135543
IFE015,42.8987034,-112.4339462,I- 15,0.09449813435788339
BOG332,42.5111302,-71.20089709999999,I- 95,1.4584619545580548
BOG333,42.767587,-71.49574199999999,I- 93,10.391335929649705
RLG104,37.4553531,-79.8375238,I- 81,0.12557538961305886
RAW117,35.3883801,-78.0036176,I- 795,0.7611581063438488
SLW124,38.7630327,-90.3365898,I- 170,0.10014586990589608
KNW166,35.8321641,-83.9728353,I- 140,0.27823374629007386
BAW012,35.1323508,-118.452756,I- 5,29.238278298230718
ATW517,33.8537121,-84.35779269999999,I- 85,1.9095792711001072
DSG068,47.78434379999999,-92.3636974,I- 35,68.50739301559072
MYG129,34.7178089,-78.99922509999999,I- 95,0.09495793323938784
BOG334,42.275708,-71.31269,I- 90,3.4123170826195133
BOG335,42.654951,-71.1399081,I- 495,1.7818276590734186
GGG016,33.7858529,-89.8498585,I- 55,0.5201533261631358
BOG336,42.2980293,-71.4504137,I- 90,0.2984199700093759
ING137,39.1736092,-86.5479034,I- 69,4.504823340847424
BLG199,38.9938423,-76.53699060000001,I- 595,0.5275381178006601
CNG139,39.485063,-83.938253,I- 71,0.11866233368044218
NYG253,41.52835719999999,-73.9130415,I- 84,0.15109481754843007
HOG746,30.3374018,-95.8666076,I- 45,22.82883894510565
LXG094,37.338046,-83.256709,I- 75,48.399417570161496
NPG080,36.8092942,-76.3571718,I- 264,0.08900214553252032
NYG254,42.1562767,-73.9980095,I- 87,2.7040677454632998
PXG457,32.8799007,-111.960959,I- 8,3.5715939620928907
BOG337,42.4197855,-71.1526729,I- 93,2.464082330533393
LFG002,40.3735717,-86.7797021,I- 65,0.2038355950653968
LYG065,30.194132,-92.058623,I- 10,3.6322536415181013
HTG044,31.6043426,-89.1968637,I- 59,0.8513720439101818
ASG064,42.615233,-73.8510965,I- 87,3.04196353245878
AGG058,33.567778,-81.936929,I- 20,0.17313504987675452
KCG059,39.1289765,-94.8459265,I- 435,1.4836776609375206
NYG255,41.5270265,-74.07134239999999,I- 87,0.19521712208329556
CMG096,34.1416788,-80.93789129999999,I- 77,1.5033810406041275
NYG256,41.7177645,-73.8532318,I- 87,10.81609689558644
SAG214,29.510537,-98.395557,I- 35,0.12230327080703549
SAG214,29.510537,-98.395557,I- 410,0.12230327080703549
AUG149,30.333463,-97.686685,I- 35,0.8836809384857033
NYG257,41.4599553,-74.05367729999999,I- 87,0.619878642723552
TPG441,28.0636644,-81.7759725,I- 4,6.539334123054218
NYG258,41.55538019999999,-74.00433149999999,I- 84,2.390846710957501
DFG224,32.685734,-97.452855,I- 20,0.11303718658229933
PTG156,40.182786,-80.13271,I- 70,1.7113941796462377
ABG006,31.717132,-99.1319958,I- 20,45.442979769452506
HOG747,29.679768,-95.356516,I- 610,0.0583616589343154
ORG486,29.158564,-82.352023,I- 75,10.098208062767531
SAW069,29.6634647,-98.04997412,I- 35,3.649082547297745
ORG487,28.6173308,-80.850402,I- 95,0.03902735319476191
SRG060,33.948386,-93.8421,I- 30,22.597359287887375
LEG108,43.02927,-91.127745,I- 90,58.06950718278009
PLG209,40.122874,-74.975063,I- 276,0.6656549029631139
MMG151,34.355374,-89.521474,I- 55,21.945125491332632
SAG215,29.6234923,-98.7981242,I- 10,10.226909103824205
GVG069,35.7029352,-82.0304115,I- 40,3.923233724886419
HTG045,31.7537833,-89.15488289999999,I- 59,3.6574098820091567
HOG748,30.2379559,-95.3001778,I- 69,7.222774490354017
SGG012,36.699195,-93.050854,I- 44,39.05644002542604
JVG284,29.8269967,-81.2717821,I- 95,6.024467892921569
RAG406,35.9872833,-78.67845369999999,I- 540,5.01200004702719
CNG140,39.2491616,-84.5966459,I- 275,0.5387297627159905
SLG176,38.7260843,-90.378054,I- 70,1.0229406211285725
CWG039,38.7045508,-80.659071,I- 79,0.1139316591470792
DSG069,47.7125475,-91.9478392,I- 35,62.30924285544987
SEG077,48.5112552,-122.6128366,I- 5,12.132943301534112
GHG226,36.0953282,-79.4389623,I- 40,2.0959351730649782
GHG226,36.0953282,-79.4389623,I- 85,2.0959351730649782
RPG101,37.6075789,-77.5781717,I- 64,1.665276508486332
BNG025,45.2206055,-67.5673891,I- 95,51.44319336532468
SRG061,33.4184599,-94.0942051,I- 30,2.3527948649424277
JVG285,30.4234399,-82.6404908,I- 75,12.213730944194165
JVG286,30.1888636,-82.61932569999999,I- 10,3.598178321304074
JVG287,30.20388539999999,-82.63688599999999,I- 10,2.5926943166917833
ATW518,33.2598664,-84.09707879999999,I- 75,0.1345864490705293
ATW519,33.260319,-84.097849,I- 75,0.15743647492966997
NYW481,40.8684798,-73.83360739999999,I- 95,0.04217769454977177
DMW016,41.2958731,-92.6302094,I- 80,27.808975664270076
PXW110,33.302252,-110.470694,I- 10,69.7779262079095
JMW013,35.638701,-88.360135,I- 40,10.293532389706698
TPG442,28.1870793,-82.54814879999999,I- 275,8.530210442071551
SFG164,38.1241123,-122.2312209,I- 80,0.08041974586974623
NYG259,41.5153841,-74.0500564,I- 84,0.11873883102417135
GHG227,36.5161355,-80.6150644,I- 74,4.217151858498735
DFG223,32.7993048,-97.4411441,I- 820,0.07367795671385773
RNG002,40.4307448,-120.6566156,I- 80,72.88313081391631
CAW128,35.7712876,-80.8603949,I- 77,0.14060377443930025
RAG409,35.6056712,-78.567172,I- 40,0.1789611044117177
BEG072,30.275095,-93.7834559,I- 10 W,10.604706169132907
NOG131,30.7336735,-89.8511862,I- 59,16.553530848211302
CHG300,41.820791,-87.802262,I- 55,1.4188218561136254
MBG050,48.3553244,-99.993388,I- 94,101.758867506735
HOG749,29.9654995,-95.2699538,I- 69,0.7996357317394264
MYG130,34.6443895,-79.0121127,I- 95,0.11569436081613503
BPG128,44.517722,-72.94851659999999,I- 89,7.107832071972607
TPG445,27.9525557,-82.3345032,I- 75,0.3934283474372209
ORG490,28.6835714,-81.3463518,I- 4,2.5593518812127587
MPG146,30.4020713,-87.31824569999999,I- 110,6.343436341218926
MPG147,30.4116349,-87.2264333,I- 110,0.9423587549899085
TPG444,28.1275679,-82.5331485,I- 275,5.381373399779128
RPG102,37.4977243,-77.5690158,I- 195,5.824695732856682
HOG750,30.1616603,-95.8981776,I- 10,26.4847756410442
ING138,39.4237334,-86.4279202,I- 70,13.129756499898013
ING139,39.483603,-86.0638656,I- 65,2.5735323297599573
ORG491,27.944274,-80.4959623,I- 95,6.653967076575361
WPG120,26.8540015,-80.63749109999999,I- 95,25.646713440818875
KNW167,35.9451492,-83.9113988,I- 40,1.8456897286283336
POW173,43.5473586,-119.0855959,I- 84,104.15028270488659
HOW088,29.83899,-94.648631,I- 10,0.0689380965034207
FSG053,43.8033485,-82.94184729999999,I- 75,51.79156484144188
ASW033,42.7715684,-73.89365160000001,I- 890,1.6196617222889265
PLW033,39.8083327,-75.5145904,I- 95,1.645835700268174
DVG212,39.9144531,-105.0395089,I- 25,2.5730805301433017
ATG728,33.7871114,-84.2327986,I- 285,0.756304289291999
BIG216,32.801926,-86.5822487,I- 65,0.10433901381266109
WRG068,45.436143,-89.1829269,I- 39,43.41475919991489
GHG254,36.3472053,-79.6647922,I- 840,14.494931788307323
DOG041,31.1149853,-86.1168893,I- 10,26.401049421113857
DFG325,32.7761077,-97.3957898,I- 820,2.559857258754091
SEG089,47.9525733,-124.3858174,I- 5,94.5564595963311
RPG111,38.1927387,-78.3017304,I- 64,13.269299198699606
FSE087,43.00233559999999,-83.77701929999999,I- 75,1.3813922522933142
CAE069,34.9495461,-81.340586,I- 85,16.064685414853518
FWW072,41.0750882,-85.22222479999999,I- 69,0.2998933717594347
FWW071,40.8039432,-85.8278658,I- 69,19.770434682459445
KNW175,35.76519529999999,-83.9905685,I- 140,3.913340013020041
MWW191,43.4233662,-88.3387709,I- 41,0.13176679484524692
CHW687,41.7553899,-88.3109085,I- 88,2.857078416423555
NYW509,40.8954359,-73.8969879,I- 87,0.550126027399942
JVE030,30.327947,-81.586576,I- 295,2.4800969718288473
OKE007,36.4337688,-99.3800961,I- 40,68.00322549948648
LXG111,37.9214978,-83.2560713,I- 64,22.33429117468488
RAG458,35.1750563,-79.3884602,I- 73,18.204207173360704
HOG890,29.7776281,-95.3581778,I- 45,0.5715611529075009
RAG459,35.2424749,-78.3601559,I- 40,0.5882236990836581
PLG222,39.799623,-75.5055525,I- 95,0.9385109060148404
SKW123,37.6646563,-113.0665845,I- 15,0.7095584789526977
RAW134,36.4372812,-77.6440595,I- 95,0.8287364897225812
ATE322,34.3948123,-83.3955494,I- 85,5.078767446551195
CNW095,39.4009519,-83.98106159999999,I- 71,3.933334563963689
SEW186,47.4408606,-122.3341943,I- 5,2.617432365355415
GVW195,34.742117,-82.75522099999999,I- 85,11.38976493310576
BLG215,39.1310233,-76.5627082,I- 97,3.968970377519286
BLG216,39.28804290000001,-76.6425546,I- 95,1.1972857863518023
BLG217,39.2936261,-76.6935887,I- 70,0.97376105614034
CMW091,33.8349238,-81.0907716,I- 26,3.794743254116393
BIW126,33.176297,-87.470156,I- 20,0.19077169752275633
BIW126,33.176297,-87.470156,I- 59,0.19077169752275633
DCG543,38.3765126,-76.4333166,I- 495,39.40124812388741
DCG543,38.3765126,-76.4333166,I- 95,39.40124812388741
CTG035,34.0163794,-88.70067490000001,I- 22,18.29858060064567
BXG044,30.7781709,-89.1351753,I- 59,21.627803928197757
BXG045,30.3797331,-88.5253559,I- 10,4.217202912900141
BXG046,30.390504,-88.6464061,I- 10,3.095997747063798
MPG170,30.5100171,-87.2194564,I- 10,0.4349996192201496
GVG084,35.0616624,-81.9984089,I- 26,2.7394742189235175
SVG150,32.1738341,-80.7340143,I- 95,20.93187764006439
TPG493,27.9090651,-82.5057718,I- 275,2.876464035296206
TPG494,28.0494225,-82.7379804,I- 275,11.678447241138993
TPG495,27.9971296,-82.01778709999999,I- 4,2.9543665482116226
LYG082,30.1500441,-92.0539873,I- 10,6.672369278063948
BRG105,30.3883185,-91.1794233,I- 10,2.722747180797403
CHG320,41.1776327,-87.85195879999999,I- 57,0.5878530256720106
AGG065,33.5324167,-82.1257737,I- 20,3.245422394052278
MCG106,33.0283377,-83.91234519999999,I- 75,0.05378839693486537
ATG779,34.078275,-84.3563886,I- 575,10.003230258957249
ATG780,33.599622,-85.0785782,I- 20,6.421173011999016
BXG047,30.37083904,-88.55659343,I- 10,4.6399477587401465
CCG044,28.4599043,-98.1821138,I- 37,3.0984840494341026
COG115,35.1271641,-84.8504364,I- 75,5.046156416080581
ATG781,33.7792561,-84.38952119999999,I- 85,0.07601697400313208
ATG781,33.7792561,-84.38952119999999,I- 75,0.07601697400313208
MCG107,32.1473534,-82.7774984,I- 16,20.348840491894414
AUG197,30.2297441,-97.8880337,I- 35,7.425069999917538
BXG048,30.4209269,-88.64866769999999,I- 10,0.9952675017718857
LYG083,30.0807076,-91.9374573,I- 10,13.144142834618648
HOG891,29.9650704,-95.4200392,I- 45,0.05659460799063157
GHG255,36.09548230000001,-80.2781464,I- 40 Bus,0.10763324588541603
FRG104,37.1233306,-120.254155,I- 5,34.082546934953214
AUG198,30.4807083,-97.6161555,I- 35,3.320263866937979
KCG070,39.00611215,-93.95364335,I- 70,0.09274315637381217
DFG326,32.2437856,-97.7441685,I- 35 W,31.72092986079474
WPG132,27.4363864,-80.3506945,I- 95,2.330388494253633
NAG219,36.1380906,-85.5023373,I- 40,0.15975018471057484
HOG958,29.6273833,-95.4452473,I- 610,3.568937434127351
LAG482,33.8245876,-117.5095181,I- 15,0.5139235632020978
CHG346,41.2509233,-87.84948879999999,I- 57,0.1143697563232383
PDG051,37.7254226,-89.21198509999999,I- 57,13.500140600807846
SRG078,33.6859193,-93.5956461,I- 30,0.34547251471503404
DFG384,32.8157723,-96.9670053,I- 30,3.7208651274206455
BOG407,42.8409111,-70.86007289999999,I- 495,2.0643327409818997
SAG312,29.3439673,-100.917952,I- 10,85.85333971038193
PXG504,33.5671693,-112.1684504,I- 17,2.9230031176974025
TAG108,30.504286,-84.251812,I- 10,0.1557760717435852
MNG400,44.9495879,-95.3654334,I- 94,56.29139799084466
GRG145,41.8562997,-85.4130912,I- 80,7.090328140548386
GRG145,41.8562997,-85.4130912,I- 90,7.090328140548386
SAG313,29.51081,-98.5356915,I- 410,0.02892258066095601
WFG021,33.7876985,-97.7229106,I- 35,32.3841389278955
DVG257,39.766318,-104.973092,I- 70,0.9211634430323306
COG133,35.028807,-85.362539,I- 24,0.05545302041323014
BLG235,39.277623,-76.732968,I- 695,0.2948584093576062
YPG045,46.256332,-119.12136,I- 182,0.5178945895314684
BEG087,30.3565293,-94.1029664,I- 10 W,16.28097027502795
LAG484,33.610515,-114.570397,I- 10,0.20483907707386176
SLG216,38.617307,-90.287581,I- 44,0.08941843073684072
SLG217,38.671925,-90.33117,I- 170,1.478285595767186
CHG347,41.10647,-88.835092,I- 39,12.035379988982376
TPG523,27.062524,-82.416141,I- 75,3.857474764088859
MDG148,43.5945299,-89.7946004,I- 90,0.877423639125106
MDG148,43.5945299,-89.7946004,I- 94,0.877423639125106
SDG071,32.803269,-117.009539,I- 8,1.7510780170273006
SCG119,37.6681135,-121.0329949,I- 5,15.381966065901413
SFG179,38.053817,-122.14505,I- 780,0.03837848455612965
CAG346,34.9671621,-80.56934179999999,I- 485,11.70188342183674
DCG606,39.184947,-78.170374,I- 81,1.3368147796716265
DRG039,40.8109792,-91.1012762,I- 74,40.92194865847582
ING156,39.63888,-85.115608,I- 70,14.883401039982258
JVG323,30.789926,-81.653927,I- 95,0.2636230882594242
TAG109,30.468977,-84.231196,I- 10,2.1966041534603553
ALG062,31.719077,-84.173117,I- 75,28.01236968785398
CHG348,41.941572,-88.749152,I- 88,2.6821293867609657
COG134,35.074152,-85.616533,I- 24,1.852499303483297
RLG131,37.396214,-80.802414,I- 77,13.165748134121648
MPG191,30.4681632,-87.2051925,I- 110,1.2722100775426672
HOG959,30.7548455,-95.5494645,I- 45,2.498115042664064
PLG237,40.087826,-75.293072,I- 476,0.7477541345158745
BIG290,33.974042,-85.9523,I- 759,3.468342591179775
RLG132,38.0411989,-79.6756935,I- 64,11.3710811089462
CAG347,34.9689763,-80.0653229,I- 73,17.38156757271779
NPG122,36.0492208,-75.6818536,I- 264,58.035336839050544
NPG123,36.088274,-75.707596,I- 264,55.02499810230251
NPG124,36.3256458,-75.81795749999999,I- 264,37.47957614015521
MCG121,33.1036253,-83.2612635,I- 16,27.230169927119565
AXG014,31.099734,-92.400775,I- 49,2.5779066755757913
NYG352,40.7227252,-73.7281333,I- 295,1.3755375170168658
NYG353,40.6579642,-73.66840599999999,I- 678,6.2295876696115595
MNG401,44.8196045,-93.205862,I- 35,1.1680934608939264
BOG408,42.30201659999999,-71.76339399999999,I- 290,0.6198036511237137
BLG236,39.3128183,-76.6197344,I- 83,0.21382244970596212
BOG409,42.36300240000001,-71.13047399999999,I- 90,0.44975429776427583
CHG350,41.625724,-87.718149,I- 294,0.638516726500221
DTW554,42.6105589,-83.33163569999999,I- 75,4.89371532629128
MPW038,31.4805983,-87.3282674,I- 65,15.407889667544067
RAE087,36.4321175,-77.6327156,I- 95,0.15533568949781346
MRG028,32.7681436,-89.0454072,I- 20,29.090055324201078
CTG050,33.9914629,-89.3503358,I- 55,29.389869991897026
BFW106,42.495349,-78.480722,I- 86,21.26659338849438
TPE060,27.429795,-82.53332,I- 75,4.542727662620659
SGW037,36.712114,-93.215585,I- 44,35.7906947341931
NOG167,29.909837,-89.8961,I- 510,7.674629036400701
CHW750,41.896407,-87.634539,I- 94,0.8567999279726155
CHW750,41.896407,-87.634539,I- 90,0.8567999279726155
GHG283,36.1417743,-81.1766231,I- 77,20.13550779475143
OKG084,35.2323549,-96.6537688,I- 40,10.50720941089814
NAG220,36.236837,-86.3921021,I- 40,3.614308699393686
SVG179,32.2831087,-81.23353230000001,I- 95,5.627382779532392
SAG314,29.6488262,-98.1127173,I- 35,2.666452060699011
MFG001,41.703154,-122.645018,I- 5,0.103005816250495
WHG034,39.1108963,-100.4784458,I- 70,0.09449627407635593
TRG016,36.390314,-82.128713,I- 181,12.713236853619467
TRG016,36.390314,-82.128713,I- 26,12.713236853619467
BLG237,38.983951,-76.5396785,I- 595,0.07806748514973826
MPG192,30.6167868,-86.96223040000001,I- 10,0.14321284066546133
FRG121,36.3504411,-119.4255049,I- 5,39.108976053852544
HTG088,31.3522516,-88.9359054,I- 59,22.783316006995797
MNG402,45.1223381,-95.0453697,I- 94,39.258835838257724
COG135,35.000532,-85.13116219999999,I- 75,2.901553692592653
CNG169,38.7725952,-84.9635791,I- 71,5.602218878549795
GHG284,36.4870246,-80.5910784,I- 74,2.9908090073300824
SAG315,29.4156297,-98.5566081,I- 35,2.8430974336656534
SAG315,29.4156297,-98.5566081,I- 10,2.8430974336656534
CCG051,28.3077998,-97.2751908,I- 37,33.319167850762135
SAG316,29.5485535,-98.5755999,I- 10,0.32618378988228647
SAG317,29.4472123,-98.5423404,I- 10,1.6208037394554042
SAG318,29.4967975,-98.7098799,I- 410,5.657954480303911
SAG319,29.5495402,-98.4893503,I- 410,2.0009846127038706
HOG960,29.37117199999999,-95.2583077,I- 45,12.02479764806751
HOG961,30.2149625,-95.279015,I- 69,5.335892471613084
SAG320,29.3920927,-98.4867118,I- 10,0.1588823442819351
SCG120,38.4927669,-121.4270693,I- 5,4.1489950178666914
SAG321,29.5528514,-98.4308983,I- 410,2.5312628605316387
CDG073,40.098207,-88.191146,I- 74,1.8465895938373325
SAG322,29.5724485,-98.5435633,I- 10,2.7935734770038625
SAG323,29.4947947,-98.4306342,I- 410,1.4566746751056723
SAG324,29.3703485,-98.4449954,I- 37,0.36090920470413257
SAG325,29.4186637,-98.6504978,I- 410,0.04861429755340759
SAG326,29.4461499,-98.360253,I- 10,0.050395014857194234
SFG180,37.399964,-122.073049,I- 280,3.6866677794017173
SAW086,29.44891569999999,-98.4922642,I- 35,0.689575770049119
SAG328,29.3770262,-98.4479418,I- 37,0.5641203312303485
SAG329,29.3459342,-98.503499,I- 35,1.5308732212068243
SAG331,29.3776218,-98.43180970000002,I- 37,1.2209485772907784
SAG332,29.4235968,-98.3967293,I- 410,0.4427952039142622
SAG333,29.5236736,-98.5053216,I- 410,0.20656792437014604
SAG334,29.3765943,-98.6136839,I- 410,1.440535177748223
SAG335,29.5633179,-98.6016598,I- 10,0.6076950677872337
SAG336,29.3685791,-98.5172446,I- 35,0.04047607895310912
SAG337,29.4847978,-98.402247,I- 35,0.03937679380757768
SAG337,29.4847978,-98.402247,I- 410,0.03937679380757768
CJG021,38.950244,-92.3992287,I- 70,1.4135465636788092
EVG044,37.9629985,-87.5185449,I- 69,1.6346670479636927
SAG338,29.4349955,-98.4886412,I- 35,0.20894024734384398
SAG339,29.4909143,-98.3345745,I- 10,2.4235124932626224
OAG029,42.0585375,-95.2022116,I- 80,38.98666458236462
SAG340,29.3496188,-98.5347238,I- 35,0.03507807222694874
CCG052,27.7433687,-98.0838202,I- 69E,26.385687794397754
NOG168,29.8945011,-90.0188421,I- 10,5.593735607873453
SAG341,29.5183718,-98.6187946,I- 410,2.6918925642675546
SAG342,29.330626,-98.533595,I- 410,0.7158517285527514
DCG607,38.8394562,-76.8615785,I- 495,0.24391016434437324
DCG607,38.8394562,-76.8615785,I- 95,0.24391016434437324
HGG032,26.1262891,-97.637308,I- 69E,0.04054085715087092
LAG485,33.773473,-117.007773,I- 215,10.38446766377981
NAG221,35.239193,-87.318182,I- 65,24.07227377309941
COG136,34.9482408,-85.2951404,I- 24,4.7584090431186805
WSG018,40.0718697,-80.9659739,I- 70,0.13714373093220278
DFG386,32.8773074,-97.3793233,I- 820,2.9532017214590356
CBG078,39.7150815,-82.98734569999999,I- 71,10.154647100565787
AUG233,30.511891,-97.6989694,I- 35,0.7071552416512006
COG137,34.9677746,-85.264512,I- 24,3.2108325731096476
LAG486,34.0631608,-118.0817015,I- 10,0.6094266266299926
CHE482,41.773021,-87.624741,I- 94,0.04054633365973794
TAW081,30.492595,-84.323727,I- 10,0.8855515978560841
DTE413,43.0974067,-83.4428867,I- 69,5.4772305747676535
ATG864,34.257224,-85.163348,I- 75,16.511171500591335
ATG865,34.261342,-85.183711,I- 75,17.359996547234513
DTG180,42.54555879999999,-83.14712229999999,I- 75,0.928612753659417
SAG343,29.3043972,-98.6676436,I- 35,1.5672563293091168
ATG866,34.3454689,-85.1717925,I- 75,14.658285322878355
NPG125,36.9875048,-76.4244889,I- 664,0.13942770711884103
ATG867,34.271153,-85.229993,I- 75,19.40519505683143
RFG015,42.2524213,-89.0346215,I- 39,2.6566222899352834
LAG487,34.2012157,-118.5189527,I- 405,2.54565352958737
DCG608,39.168292,-78.13256,I- 81,0.9240311664823787
WOG122,31.489353,-97.122409,I- 35,1.612646190538459
LXG140,37.735608,-84.3277367,I- 75,0.2124901640497732
YPG046,46.28981659999999,-119.2736169,I- 182,2.1203972244480482
CCG053,28.3179551,-97.2693348,I- 37,34.055508275190256
JVG324,30.0636868,-82.2360219,I- 10,12.087133520843565
ATG868,33.619366,-85.59677980000001,I- 20,0.15893677016072183
LYG088,30.2410611,-92.9284222,I- 10,0.37261587834706744
CCG054,27.35922,-98.123357,I- 69E,40.799386678294525
GHG285,36.1020582,-79.4258612,I- 40,2.6602163835670436
GHG285,36.1020582,-79.4258612,I- 85,2.6602163835670436
GAG070,29.4891815,-82.8610126,I- 75,28.318381799885938
MYG151,34.2868424,-79.896836,I- 20,5.757974371722356
ORG557,28.9279555,-81.6678412,I- 4,21.55046791399004
ORG558,28.3554789,-80.6682162,I- 95,6.23973574395993
BNG037,44.83495509999999,-68.7893385,I- 95,1.2035322203552306
AUG234,30.2340844,-97.7220454,I- 35,0.9996485073142918
HOG963,29.7794836,-95.4180312,I- 10,0.13232284988205725
BEG088,30.1165722,-93.8217645,I- 10 W,0.05013713293161518
WOG123,30.913653,-96.112308,I- 45,13.18280036914373
BEG089,30.1549003,-93.7605718,I- 10 W,2.288187773894149
DYG060,39.675327,-84.2414214,I- 75,0.4322865771822626
HOG964,30.33047,-95.284777,I- 69,9.648792578374573
